s370_perf_ana  -w3  -raw  -cp 57.158

file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2003-12-24-11:12:50_J0150_PERF-ASM.prt     8 1.05e+09  377.75s  6m17.75    2.8
T410  MVC;ED (10c)           : 30    3300  10  1   98378.95 0.018% 1721.18    17%  1721
T411  MVC;ED (30c)           : 30    1200  10  1  277962.77 0.117% 4863.06     5%  4863
T415  MVC;EDMK (10c)         : 30    3300  10  1   98956.86 0.130% 1731.29    28%  1731
T420  AP m,m (10d)           : 30     700  30  7   76285.10 0.090% 1334.64   -36%  1335
T421  AP m,m (30d)           : 30     700  30  8   87871.92 0.082% 1537.35    35%  1537
T422  SP m,m (10d)           : 30     700  30  7   73947.65 0.821% 1293.74   -25%  1294
T423  SP m,m (30d)           : 30     700  30  8   87870.22 0.059% 1537.32    32%  1537
T424  MP m,m (10d)           : 30     900  20  7  115835.01 0.370% 2026.58   -42%  2027
T425  MP m,m (30d)           : 30     900  20  8  120899.27 0.352% 2115.18    17%  2115
T426  MVC;DP m,m (10d)       : 30    1000  10  1  144989.43 0.262% 2536.64   -35%  2537
T427  MVC;DP m,m (30d)       : 30     500  10  1  465108.04 0.010% 8137.23    23%  8137
T430  CP m,m (10d)           : 30    1000  30  1   49137.90 0.034%  859.69   -31%   860
T431  CP m,m (30d)           : 30    1000  30  1   61344.81 0.670% 1073.25    24%  1073
T440  ZAP m,m (10d,10d)      : 30    1600  30  1   54432.82 0.486%  952.32    32%   952
T441  ZAP m,m (30d,30d)      : 30    1600  30  1   63270.24 0.066% 1106.94    -6%  1107
T442  ZAP m,m (10d,30d)      : 30    1600  30  1   61439.25 0.387% 1074.90    -9%  1075
T443  ZAP m,m (30d,10d)      : 30    1600  30  1   57992.40 0.424% 1014.60   -40%  1015
T445  SRP m,i,i (30d,<<)     : 30    1600  25  8   72047.89 0.325% 1260.50   -49%  1261
T446  SRP m,i,i (30d,>>)     : 30    1000  25  8   82110.38 0.526% 1436.55   -44%  1437
T450  MVO m,m (10d)          : 30    5000  20  1   28981.19 0.283%  507.04     3%   507
T451  MVO m,m (30d)          : 30    2000  20  1   75968.50 0.043% 1329.10     9%  1329
T500  LER R,R                : 30   10000 100  1   11552.85 0.326%  202.12    12%   202
T501  LE R,m                 : 30   10000  50  1    9004.75 0.468%  157.54   -45%   158
T502  LE R,m (unal)          : 30   10000  50  1   14736.57 0.268%  257.82   -17%   258
T503  LTER R,R               : 30   10000 100  1   22879.30 0.017%  400.28    28%   400
T504  LCER R,R               : 30   10000 100  1   22880.35 0.009%  400.30    30%   400
T505  LNER R,R               : 30   10000 100  1   22879.70 0.015%  400.29    28%   400
T506  LPER R,R               : 30    9000 100  1   22881.45 0.034%  400.32    31%   400
T507  LRER R,R               : 30    8000 100  1   23066.15 0.226%  403.55   -44%   404
T508  STE R,m                : 30   10000  50  1    9168.75 0.479%  160.41    41%   160
T509  STE R,m (unal)         : 30   10000  50  1   18967.78 0.213%  331.85   -15%   332
T510  AER R,R                : 30    8000  50  1   17214.20 0.277%  301.17    16%   301
T511  AE R,m                 : 30    6000  50  1   20346.92 0.311%  355.98    -2%   356
T512  SER R,R                : 30    8000  50  1   17235.55 0.272%  301.54   -45%   302
T513  SE R,m                 : 30    6000  50  1   20318.65 0.309%  355.48    48%   355
T514  MER R,R                : 30   10000  50  9   37290.88 0.105%  652.42    41%   652
T515  ME R,m                 : 30    6500  50  9   40134.62 0.014%  702.17    16%   702
T516  DER R,R                : 30    5000  50  9  105779.33 0.004% 1850.65   -35%  1851
T517  DE R,m                 : 30    4000  50  9  108681.93 0.015% 1901.43    42%  1901
T520  CER R,R                : 30   10000  50  1   17164.15 0.241%  300.29    29%   300
T521  CE R,m                 : 30    6000  50  1   20076.25 0.326%  351.24    24%   351
T522  AUR R,R                : 30   10000  50  9   17456.00 0.221%  305.40    39%   305
T523  HER R,R                : 30   16000  50  9   20187.15 0.132%  353.18    18%   353
T530  LDR R,R                : 30    9000 100  1   11548.55 0.355%  202.05     4%   202
T531  LD R,m                 : 30   10000  50  1   11816.40 0.330%  206.73   -26%   207
T532  LD R,m (unal)          : 30   10000  50  1   17496.75 0.240%  306.11    11%   306
T533  LTDR R,R               : 30   10000 100  1   22879.60 0.032%  400.29    28%   400
T534  LCDR R,R               : 30   10000 100  1   22879.80 0.021%  400.29    29%   400
T535  LNDR R,R               : 30   10000 100  1   22879.55 0.012%  400.29    28%   400
T536  LPDR R,R               : 30   10000 100  1   22883.95 0.014%  400.36    36%   400
T537  LRDR R,R               : 30    7000 100  1   23068.45 0.238%  403.59   -40%   404
T538  STD R,m                : 30   10000  50  1   12233.32 0.313%  214.03     2%   214
T539  STD R,m (unal)         : 30   10000  50  1   23446.40 0.011%  410.20    20%   410
T540  ADR R,R                : 30    7000  50  1   17220.27 0.321%  301.27    27%   301
T541  AD R,m                 : 30    5500  50  1   23040.00 0.306%  403.09     9%   403
T542  SDR R,R                : 30    7000  50  1   17194.30 0.312%  300.82   -17%   301
T543  SD R,m                 : 30    5500  50  1   23040.95 0.295%  403.11    10%   403
T544  MDR R,R                : 30    6000  50 10   45894.40 0.009%  802.94    -6%   803
T545  MD R,m                 : 30    4500  50 10   51631.53 0.010%  903.31    31%   903
T546  DDR R,R                : 30     700  50 10  197053.88 0.274% 3447.53   -47%  3448
T547  DD R,m                 : 30     700  50 10  203208.25 0.271% 3555.20    20%  3555
T550  CDR R,R                : 30    8000  50  1   17150.32 0.280%  300.05     5%   300
T551  CD R,m                 : 30    6000  50  1   22906.07 0.285%  400.75   -24%   401
T552  AWR R,R                : 30    8000  50 10   17553.30 0.268%  307.10    10%   307
T553  HDR R,R                : 30   13000  50 10   20247.92 0.009%  354.24    24%   354
T560  AXR R,R                : 30    4000  50  1   34251.37 0.293%  599.24    24%   599
T561  MXR R,R                : 30    3300  50 11  151860.12 0.009% 2656.85   -15%  2657
T600  STCK m                 : 30    1000  10  1    4291.63 0.009%   75.08     8%    75
T601  SPM R                  : 30   19000 100  1   11619.30 0.019%  203.28    28%   203
T610  EX R,i (with TM)       : 30    3500  50  1   23330.43 0.505%  408.17    17%   408
T611  EX R,i (with XI)       : 30    3500  50  1   24022.35 0.498%  420.28    27%   420
T620  MVI;TS m (zero)        : 30    2300  50  1   29456.35 0.577%  515.35    34%   515
T621  MVI;TS m (ones)        : 30     500  50  1   29442.85 0.003%  515.11    11%   515
T700  mix int RR basic       : 30   20000  40  1    3662.80 0.452%   64.08     8%    64
T701  mix int RX             : 30   22000  21  1    7965.16 0.034%  139.35    35%   139
T702  mix int RX (far)       : 30   22000  21  1    7828.77 0.223%  136.97    -3%   137
T703  mix int RR noopt       : 30   20000  40  1    3771.16 0.512%   65.98    -2%    66
T900  LR R,R (ig=1)          : 30  450000   1  1     259.30 0.324%    4.54   -46%     5
T901  LR R,R (ig=2)          : 30  400000   2  1     350.01 0.281%    6.12    12%     6
T902  LR R,R (ig=3)          : 30  400000   3  1     349.62 0.269%    6.12    11%     6
T903  LR R,R (ig=4)          : 30  200000   4  1     405.89 0.498%    7.10    10%     7
T904  LR R,R (ig=5)          : 30  150000   5  1     461.85 0.069%    8.08     8%     8
T905  LR R,R (ig=6)          : 30  150000   6  1     517.92 0.490%    9.06     6%     9
T906  LR R,R (ig=7)          : 30  150000   7  1     577.46 0.490%   10.10    10%    10
T907  LR R,R (ig=8)          : 30  150000   8  1     632.15 0.086%   11.06     5%    11
T908  LR R,R (ig=9)          : 30  150000   9  1     752.02 0.340%   13.16    15%    13
T909  LR R,R (ig=10)         : 30  150000  10  1     805.72 0.321%   14.10     9%    14
T910  LR R,R (ig=12)         : 30  120000  12  1     866.26 0.369%   15.16    15%    15
T911  LR R,R (ig=18)         : 30   90000  18  1    1262.31 0.342%   22.08     8%    22
T912  LR R,R (ig=25)         : 30   70000  25  1    1668.27 0.320%   29.19    18%    29
T913  LR R,R (ig=36)         : 30   50000  36  1    2239.60 0.332%   39.18    18%    39
T914  LR R,R (ig=50)         : 30   45000  50  1    3090.85 0.282%   54.08     7%    54
T915  LR R,R (ig=72)         : 30   30000  72  1    4300.02 0.307%   75.23    23%    75
T920  L R,m (ig=1)           : 30  300000   1  1     463.31 0.277%    8.11    10%     8
T921  L R,m (ig=2)           : 30  250000   2  1     579.26 0.206%   10.13    13%    10
T922  L R,m (ig=3)           : 30  200000   3  1     750.99 0.252%   13.14    13%    13
T923  L R,m (ig=4)           : 30  100000   4  1     927.35 0.423%   16.22    22%    16
T924  L R,m (ig=5)           : 30  100000   5  1    1155.60 0.329%   20.22    21%    20
T925  L R,m (ig=6)           : 30   80000   6  1    1280.18 0.388%   22.40    39%    22
T926  L R,m (ig=7)           : 30   70000   7  1    1447.13 0.306%   25.32    31%    25
T927  L R,m (ig=8)           : 30   70000   8  1    1630.78 0.328%   28.53   -46%    29
T928  L R,m (ig=9)           : 30   70000   9  1    1858.26 0.287%   32.51   -48%    33
T929  L R,m (ig=10)          : 30   70000  10  1    1971.70 0.264%   34.50    49%    34
T930  L R,m (ig=12)          : 30   50000  12  1    2323.88 0.326%   40.66   -34%    41
T931  L R,m (ig=18)          : 30   35000  18  1    3362.53 0.334%   58.83   -17%    59
T932  L R,m (ig=25)          : 30   25000  25  1    4658.14 0.319%   81.50    49%    81
T933  L R,m (ig=36)          : 30   20000  36  1    6494.62 0.285%  113.63   -37%   114
T952  T700 1st  2            : 30  250000   1  1     405.84 0.378%    7.10    10%     7
T953  T700 1st  3            : 30  170000   1  1     577.45 0.066%   10.10    10%    10
T954  T700 1st  4            : 30  140000   1  1     632.17 0.483%   11.06     6%    11
T955  T700 1st  5            : 30  120000   1  1     688.10 0.473%   12.04     3%    12
T956  T700 1st  6            : 30  105000   1  1     750.65 0.061%   13.13    13%    13
T957  T700 1st  7            : 30   90000   1  1     866.25 0.545%   15.16    15%    15
T958  T700 1st  8            : 30   84000   1  1     979.36 0.472%   17.13    13%    17
T959  T700 1st  9            : 30   75000   1  1    1087.91 0.078%   19.03     3%    19
